DEPT,GR,Helper
3478.0728,17.51904,4
3478.2252,19.53677,4
3478.3776,18.45337,4
3478.53,19.47121,4
3478.6824,19.8602,4
3478.8348,18.18506,4
3478.9872,16.75974,4
3479.1396,18.2039,4
3479.292,21.64336,4
3479.4444,25.52785,4
3479.5968,34.87811,4
3479.7492,42.54141,4
3479.9016,42.246,4
3480.054,36.09216,4
3480.2064,28.53316,4
3480.3588,24.06442,4
3480.5112,21.25111,4
3480.6636,19.4903,4
3480.816,18.61597,4
3480.9684,20.06229,4
3481.1208,22.25888,4
3481.2732,22.77438,4
3481.4256,21.96466,4
3481.578,24.36522,4
3481.7304,29.81839,4
3481.8828,34.05804,4
3482.0352,36.81674,4
3482.1876,39.41858,4
3482.34,43.57764,4
3482.4924,45.92264,4
3482.6448,47.54071,4
3482.7972,49.0058,4
3482.9496,48.70901,4
3483.102,45.93967,4
3483.2544,41.53448,4
3483.4068,39.84973,4
3483.5592,41.42075,4
3483.7116,44.34598,4
3483.864,45.70096,4
3484.0164,43.78769,4
3484.1688,39.80078,4
3484.3212,35.16461,4
3484.4736,30.39124,4
3484.626,29.74606,4
3484.7784,33.34073,4
3484.9308,39.34189,4
3485.0832,47.96176,4
3485.2356,48.65451,4
3485.388,41.28476,4
3485.5404,36.93036,4
3485.6928,34.36691,4
3485.8452,34.18607,4
3485.9976,37.26352,4
3486.15,40.63373,4
3486.3024,42.66022,4
3486.4548,43.37686,4
3486.6072,42.77097,4
3486.7596,42.88843,4
3486.912,42.61185,4
3487.0644,42.96143,4
3487.2168,46.55365,4
3487.3692,51.18317,4
3487.5216,53.52777,4
3487.674,54.67041,4
3487.8264,54.7594,4
3487.9788,56.3573,4
3488.1312,55.33734,4
3488.2836,55.12204,4
3488.436,57.25101,4
3488.5884,55.14307,4
3488.7408,51.32047,4
3488.8932,48.68738,4
3489.0456,44.41354,4
3489.198,39.03381,4
3489.3504,34.84653,4
3489.5028,30.7327,4
3489.6552,25.13254,4
3489.8076,23.63536,4
3489.96,21.81448,4
3490.1124,21.54543,4
3490.2648,24.38434,4
3490.4172,24.03481,4
3490.5696,23.54347,4
3490.722,28.43863,4
3490.8744,30.87701,4
3491.0268,31.62842,4
3491.1792,30.57396,4
3491.3316,28.59969,4
3491.484,26.8707,4
3491.6364,27.28909,4
3491.7888,24.82838,4
3491.9412,23.49094,4
3492.0936,24.47815,4
3492.246,25.10527,4
3492.3984,23.93939,4
3492.5508,22.20938,4
3492.7032,21.00748,4
3492.8556,22.32468,4
3493.008,24.64618,4
3493.1604,25.19504,4
3493.3128,24.42827,4
3493.4652,22.79164,4
3493.6176,21.45547,4
3493.77,20.19589,4
3493.9224,20.10463,4
3494.0748,23.29297,4
3494.2272,25.13124,4
3494.3796,25.18439,4
3494.532,27.2683,4
3494.6844,30.41566,4
3494.8368,34.612,4
3494.9892,38.24857,4
3495.1416,39.82755,4
3495.294,30.32784,4
3495.4464,26.20435,4
3495.5988,26.30038,4
3495.7512,24.97519,4
3495.9036,23.69014,4
3496.056,23.93224,4
3496.2084,25.69402,4
3496.3608,25.08821,4
3496.5132,25.62434,4
3496.6656,29.46135,4
3496.818,34.02499,4
3496.9704,38.5517,4
3497.1228,40.99435,4
3497.2752,39.26471,4
3497.4276,34.04739,4
3497.58,28.80421,4
3497.7324,23.42595,4
3497.8848,20.65034,4
3498.0372,20.06845,4
3498.1896,20.19858,4
3498.342,19.72174,4
3498.4944,18.77313,4
3498.6468,18.39267,4
3498.7992,19.37718,4
3498.9516,22.2319,4
3499.104,25.95494,4
3499.2564,29.81665,4
3499.4088,32.00375,4
3499.5612,34.23517,4
3499.7136,34.68283,4
3499.866,29.754,4
3500.0184,25.44778,4
3500.1708,23.5372,4
3500.3232,23.38138,4
3500.4756,24.98154,4
3500.628,27.6535,4
3500.7804,28.44196,4
3500.9328,27.94395,4
3501.0852,27.07428,4
3501.2376,26.35297,4
3501.39,26.47807,4
3501.5424,27.77351,4
3501.6948,29.78221,4
3501.8472,29.31566,4
3501.9996,26.78659,4
3502.152,21.59216,4
3502.3044,24.47395,4
3502.4568,29.01407,4
3502.6092,30.82201,4
3502.7616,31.8145,4
3502.914,33.41302,4
3503.0664,35.69998,4
3503.2188,37.66028,4
3503.3712,36.74103,4
3503.5236,32.93701,4
3503.676,29.96399,4
3503.8284,29.50525,4
3503.9808,33.54495,4
3504.1332,34.69214,4
3504.2856,31.29601,4
3504.438,28.44589,4
3504.5904,29.02139,4
3504.7428,29.43263,4
3504.8952,29.20906,4
3505.0476,28.23265,4
3505.2,26.44831,4
3505.3524,27.38124,4
3505.5048,27.29448,4
3505.6572,25.8854,4
3505.8096,25.55431,4
3505.962,26.80513,4
3506.1144,28.68866,4
3506.2668,30.12464,4
3506.4192,30.92296,4
3506.5716,29.61763,4
3506.724,26.423,4
3506.8764,25.21351,4
3507.0288,24.86214,4
3507.1812,22.42068,4
3507.3336,21.56316,4
3507.486,24.41277,4
3507.6384,26.79815,4
3507.7908,28.2026,4
3507.9432,29.85928,4
3508.0956,34.95964,4
3508.248,44.23423,4
3508.4004,47.0006,4
3508.5528,43.94717,4
3508.7052,39.88464,4
3508.8576,38.05505,4
3509.01,39.93685,4
3509.1624,41.41523,4
3509.3148,40.56989,4
3509.4672,38.69929,4
3509.6196,36.64371,4
3509.772,34.3818,4
3509.9244,33.06786,4
3510.0768,34.20307,4
3510.2292,37.11528,4
3510.3816,40.79109,4
3510.534,43.04089,4
3510.6864,41.44379,4
3510.8388,41.11428,4
3510.9912,38.01728,4
3511.1436,38.32099,4
3511.296,41.99377,4
3511.4484,42.36529,4
3511.6008,46.54431,4
3511.7532,49.69954,4
3511.9056,48.95601,4
3512.058,50.45326,4
3512.2104,51.62194,4
3512.3628,48.6778,4
3512.5152,45.69064,4
3512.6676,45.50535,4
3512.82,46.49389,4
3512.9724,43.66086,4
3513.1248,41.98624,4
3513.2772,41.56349,4
3513.4296,40.93604,4
3513.582,38.91902,4
3513.7344,42.13732,4
3513.8868,44.02253,4
3514.0392,44.61375,4
3514.1916,45.17076,4
3514.344,46.90289,4
3514.4964,50.79408,4
3514.6488,56.38375,4
3514.8012,60.12105,4
3514.9536,62.7579,4
3515.106,66.35493,4
3515.2584,77.64496,4
3515.4108,86.61858,4
3515.5632,109.0019,4
3515.7156,111.7651,4
3515.868,105.603,4
3516.0204,99.2496,4
3516.1728,96.79012,4
3516.3252,103.853,4
3516.4776,111.9727,4
3516.63,115.4773,4
3516.7824,113.6613,4
3516.9348,108.2181,4
3517.0872,97.5968,4
3517.2396,83.39499,4
3517.392,63.46261,4
3517.5444,56.61241,4
3517.6968,59.98862,4
3517.8492,77.74048,4
3518.0016,95.75314,4
3518.154,121.6871,4
3518.3064,125.53,4
3518.4588,129.9451,4
3518.6112,133.2266,4
3518.7636,134.0945,4
3518.916,129.499,4
3519.0684,110.9633,4
3519.2208,92.75751,4
3519.3732,61.86755,4
3519.5256,33.93668,4
3519.678,30.09827,4
3519.8304,29.76303,4
3519.9828,32.85773,4
3520.1352,34.12236,4
3520.2876,32.14983,4
3520.44,31.50008,4
3520.5924,30.54552,4
3520.7448,27.96458,4
3520.8972,24.99451,4
3521.0496,23.2147,4
3521.202,21.94034,4
3521.3544,20.79624,4
3521.5068,20.75169,4
3521.6592,23.92046,4
3521.8116,27.18062,4
3521.964,29.29014,4
3522.1164,29.9136,4
3522.2688,30.03905,4
3522.4212,35.84103,4
3522.5736,41.97649,4
3522.726,46.25349,4
3522.8784,48.11644,4
3523.0308,39.19497,4
3523.1832,37.35833,4
3523.3356,44.76618,4
3523.488,49.74687,4
3523.6404,49.0785,4
3523.7928,36.87638,4
3523.9452,28.54224,4
3524.0976,25.00808,4
3524.25,28.20174,4
3524.4024,24.689,4
3524.5548,19.85936,4
3524.7072,17.43898,4
3524.8596,16.21313,4
3525.012,15.74943,4
3525.1644,15.6964,4
3525.3168,17.2046,4
3525.4692,18.75892,4
3525.6216,19.10312,4
3525.774,18.02399,4
3525.9264,19.60815,4
3526.0788,21.78011,4
3526.2312,21.15331,4
3526.3836,21.77806,4
3526.536,25.10754,4
3526.6884,29.13584,4
3526.8408,33.78716,4
3526.9932,41.8129,4
3527.1456,51.28097,4
3527.298,65.88991,4
3527.4504,67.89825,4
3527.6028,61.18757,4
3527.7552,35.89511,4
3527.9076,28.53439,4
3528.06,27.49124,4
3528.2124,27.51236,4
3528.3648,29.04966,4
3528.5172,33.5749,4
3528.6696,50.18824,4
3528.822,71.66125,4
3528.9744,105.77,4
3529.1268,120.6422,4
3529.2792,125.1247,4
3529.4316,109.1508,4
3529.584,86.53554,4
3529.7364,64.59732,4
3529.8888,52.30793,4
3530.0412,40.68397,4
3530.1936,35.67274,4
3530.346,31.21769,4
3530.4984,29.14433,4
3530.6508,31.15735,4
3530.8032,30.57129,4
3530.9556,29.18432,4
3531.108,28.98926,4
3531.2604,30.24001,4
3531.4128,31.94452,4
3531.5652,35.0246,4
3531.7176,37.6282,4
3531.87,33.06685,4
3532.0224,26.12106,4
3532.1748,21.37411,4
3532.3272,22.32041,4
3532.4796,19.72411,4
3532.632,19.38818,4
3532.7844,26.85568,4
3532.9368,32.82345,4
3533.0892,35.56016,4
3533.2416,35.25921,4
3533.394,31.27385,4
3533.5464,26.85411,4
3533.6988,25.29503,4
3533.8512,24.14764,4
3534.0036,21.84525,4
3534.156,19.03251,4
3534.3084,19.26978,4
3534.4608,17.596,4
3534.6132,15.10674,4
3534.7656,16.70355,4
3534.918,17.35579,4
3535.0704,16.72409,4
3535.2228,16.26608,4
3535.3752,17.47628,4
3535.5276,19.01235,4
3535.68,19.47719,4
3535.8324,19.29617,4
3535.9848,19.09109,4
3536.1372,18.45502,4
3536.2896,17.76867,4
3536.442,19.05963,4
3536.5944,19.1696,4
3536.7468,18.05375,4
3536.8992,17.92574,4
3537.0516,19.20842,4
3537.204,19.5579,4
3537.3564,20.78794,4
3537.5088,21.44465,4
3537.6612,19.90015,4
3537.8136,18.99863,4
3537.966,19.64063,4
3538.1184,21.72128,4
3538.2708,20.75059,4
3538.4232,18.97065,4
3538.5756,18.20042,4
3538.728,18.47413,4
3538.8804,20.66247,4
3539.0328,22.45707,4
3539.1852,23.20303,4
3539.3376,22.61547,4
3539.49,20.61766,4
3539.6424,19.05757,4
3539.7948,17.64496,4
3539.9472,15.5665,4
3540.0996,14.97482,4
3540.252,17.31429,4
3540.4044,20.65099,4
3540.5568,22.63819,4
3540.7092,23.78137,4
3540.8616,23.93967,4
3541.014,23.10484,4
3541.1664,21.57375,4
3541.3188,20.89586,4
3541.4712,21.8231,4
3541.6236,20.7434,4
3541.776,20.74821,4
3541.9284,20.77877,4
3542.0808,19.83799,4
3542.2332,21.91823,4
3542.3856,23.01643,4
3542.538,21.26915,4
3542.6904,18.63598,4
3542.8428,16.53322,4
3542.9952,16.44934,4
3543.1476,16.29965,4
3543.3,15.10013,4
3543.4524,14.16805,4
3543.6048,13.62384,4
3543.7572,14.47741,4
3543.9096,17.97911,4
3544.062,19.55809,4
3544.2144,20.11414,4
3544.3668,19.70452,4
3544.5192,19.3725,4
3544.6716,19.948,4
3544.824,18.53387,4
3544.9764,17.81432,4
3545.1288,20.19229,4
3545.2812,21.08559,4
3545.4336,19.53664,4
3545.586,17.86816,4
3545.7384,17.48148,4
3545.8908,17.46953,4
3546.0432,18.32105,4
3546.1956,19.88011,4
3546.348,19.67598,4
3546.5004,19.89291,4
3546.6528,21.6464,4
3546.8052,23.35127,4
3546.9576,22.90231,4
3547.11,28.5087,4
3547.2624,37.57208,4
3547.4148,44.45937,4
3547.5672,49.58855,4
3547.7196,49.27285,4
3547.872,43.46531,4
3548.0244,36.5799,4
3548.1768,30.0101,4
3548.3292,26.17466,4
3548.4816,26.15258,4
3548.634,31.22637,4
3548.7864,35.32971,4
3548.9388,36.22717,4
3549.0912,32.46194,4
3549.2436,29.55122,4
3549.396,28.77458,4
3549.5484,30.02861,4
3549.7008,29.07311,4
3549.8532,27.15236,4
3550.0056,25.75534,4
3550.158,24.79943,4
3550.3104,24.13771,4
3550.4628,26.53913,4
3550.6152,33.65327,4
3550.7676,39.71205,4
3550.92,42.74745,4
3551.0724,43.80559,4
3551.2248,39.44735,4
3551.3772,30.62183,4
3551.5296,23.60508,4
3551.682,23.76913,4
3551.8344,26.8143,4
3551.9868,28.32825,4
3552.1392,28.29233,4
3552.2916,28.4268,4
3552.444,29.81632,4
3552.5964,33.68041,4
3552.7488,40.09539,4
3552.9012,44.97984,4
3553.0536,47.36386,4
3553.206,48.97311,4
3553.3584,55.69346,4
3553.5108,60.75622,4
3553.6632,53.82487,4
3553.8156,48.01414,4
3553.968,48.13873,4
3554.1204,53.69772,4
3554.2728,59.2178,4
3554.4252,64.25565,4
3554.5776,67.6071,4
3554.73,62.79655,4
3554.8824,54.13979,4
3555.0348,43.8154,4
3555.1872,37.37304,4
3555.3396,33.65976,4
3555.492,31.16265,4
3555.6444,30.09441,4
3555.7968,31.08926,4
3555.9492,34.44014,4
3556.1016,34.46973,4
3556.254,32.42213,4
3556.4064,30.43737,4
3556.5588,30.66011,4
3556.7112,33.16449,4
3556.8636,35.60128,4
3557.016,40.02758,4
3557.1684,42.7691,4
3557.3208,44.16699,4
3557.4732,43.79136,4
3557.6256,46.77692,4
3557.778,52.55486,4
3557.9304,53.3033,4
3558.0828,48.44827,4
3558.2352,43.13565,4
3558.3876,45.97012,4
3558.54,48.71738,4
3558.6924,48.9238,4
3558.8448,48.7551,4
3558.9972,50.03625,4
3559.1496,52.81209,4
3559.302,53.6143,4
3559.4544,53.88874,4
3559.6068,67.05141,4
3559.7592,71.26657,4
3559.9116,75.02884,4
3560.064,79.09084,4
3560.2164,81.17734,4
3560.3688,83.23264,4
3560.5212,85.78252,4
3560.6736,88.85817,4
3560.826,88.78523,4
3560.9784,83.54193,4
3561.1308,76.77827,4
3561.2832,70.82861,4
3561.4356,69.69298,4
3561.588,92.12595,4
3561.7404,95.76111,4
3561.8928,96.21823,4
3562.0452,96.22865,4
3562.1976,105.4956,4
3562.35,114.2003,4
3562.5024,118.2425,4
3562.6548,119.2821,4
3562.8072,121.6363,4
3562.9596,126.694,4
3563.112,130.6024,4
3563.2644,131.5245,4
3563.4168,116.9394,4
3563.5692,108.737,4
3563.7216,108.3002,4
3563.874,118.0656,4
3564.0264,129.0978,4
3564.1788,136.7765,4
3564.3312,140.5993,4
3564.4836,141.1954,4
3564.636,139.0956,4
3564.7884,138.71,4
3564.9408,140.992,4
3565.0932,140.4424,4
3565.2456,136.7147,4
3565.398,132.9435,4
3565.5504,131.2584,4
3565.7028,137.0314,4
3565.8552,141.3327,4
3566.0076,143.5208,4
3566.16,138.3779,4
3566.3124,133.7785,4
3566.4648,132.9677,4
3566.6172,129.2393,4
3566.7696,124.9126,4
3566.922,122.8863,4
3567.0744,127.6732,4
3567.2268,131.8281,4
3567.3792,135.4827,4
3567.5316,136.2545,4
3567.684,127.6818,4
3567.8364,122.7663,4
3567.9888,122.0657,4
3568.1412,119.1232,4
3568.2936,121.4205,4
3568.446,124.4578,4
3568.5984,122.1749,4
3568.7508,125.2393,4
3568.9032,128.4722,4
3569.0556,128.0388,4
3569.208,124.1814,4
3569.3604,120.3478,4
3569.5128,118.4926,4
3569.6652,123.2395,4
3569.8176,126.643,4
3569.97,129.0257,4
3570.1224,126.66,4
3570.2748,123.3633,4
3570.4272,119.3613,4
3570.5796,121.7181,4
3570.732,123.4884,4
3570.8844,123.4662,4
3571.0368,125.3582,4
3571.1892,119.9985,4
3571.3416,121.0046,4
3571.494,122.5784,4
3571.6464,122.7451,4
3571.7988,123.263,4
3571.9512,129.2323,4
3572.1036,132.5462,4
3572.256,133.8752,4
3572.4084,135.2988,4
3572.5608,133.8839,4
3572.7132,133.7951,4
3572.8656,135.2931,4
3573.018,135.0033,4
3573.1704,136.0469,4
3573.3228,138.6216,4
3573.4752,136.6458,4
3573.6276,131.854,4
3573.78,126.5765,4
3573.9324,122.5284,4
3574.0848,120.3451,4
3574.2372,125.1574,4
3574.3896,133.0198,4
3574.542,133.3789,4
3574.6944,132.5798,4
3574.8468,131.3839,4
3574.9992,126.0377,4
3575.1516,120.9462,4
3575.304,118.1983,4
3575.4564,114.5218,4
3575.6088,111.3756,4
3575.7612,112.2709,4
3575.9136,111.5331,4
3576.066,109.034,4
3576.2184,110.1516,4
3576.3708,114.2879,4
3576.5232,116.3694,4
3576.6756,116.6934,4
3576.828,114.8306,4
3576.9804,111.4875,4
3577.1328,109.5816,4
3577.2852,109.9125,4
3577.4376,111.9208,4
3577.59,112.8512,4
3577.7424,120.3807,4
3577.8948,131.3855,4
3578.0472,138.7482,4
3578.1996,138.1655,4
3578.352,122.3576,4
3578.5044,110.543,4
3578.6568,107.0377,4
3578.8092,116.1223,4
3578.9616,124.8795,4
3579.114,129.5321,4
3579.2664,121.1578,4
3579.4188,111.0612,4
3579.5712,94.94356,4
3579.7236,62.3989,4
3579.876,50.95506,4
3580.0284,40.69569,4
3580.1808,37.04636,4
3580.3332,38.34857,4
3580.4856,48.93388,4
3580.638,58.67733,4
3580.7904,88.28043,4
3580.9428,103.1494,4
3581.0952,109.0039,4
3581.2476,100.1815,4
3581.4,83.39288,4
3581.5524,63.11108,4
3581.7048,49.20978,4
3581.8572,41.30905,4
3582.0096,36.56659,4
3582.162,33.24069,4
3582.3144,30.06207,4
3582.4668,27.69614,4
3582.6192,26.14363,4
3582.7716,34.37061,4
3582.924,42.63129,4
3583.0764,47.82245,4
3583.2288,50.25137,4
3583.3812,53.14905,4
3583.5336,56.73517,4
3583.686,57.32913,4
3583.8384,48.9118,4
3583.9908,39.72308,4
3584.1432,31.12996,4
3584.2956,29.76347,4
3584.448,33.19943,4
3584.6004,39.32324,4
3584.7528,46.67111,4
3584.9052,53.40985,4
3585.0576,63.90948,4
3585.21,81.01605,4
3585.3624,115.7821,4
3585.5148,125.732,4
3585.6672,121.8474,4
3585.8196,104.1931,4
3585.972,75.1698,4
3586.1244,54.03839,4
3586.2768,30.82777,4
3586.4292,24.21915,4
3586.5816,21.77003,4
3586.734,22.29451,4
3586.8864,25.17876,4
3587.0388,25.67995,4
3587.1912,24.5531,4
3587.3436,25.25258,4
3587.496,24.00728,4
3587.6484,20.23915,4
3587.8008,16.86002,4
3587.9532,14.11044,4
3588.1056,13.68941,4
3588.258,15.46922,4
3588.4104,16.77145,4
3588.5628,15.75912,4
3588.7152,15.34407,4
3588.8676,17.80383,4
3589.02,20.97029,4
3589.1724,22.02002,4
3589.3248,21.17093,4
3589.4772,24.19409,4
3589.6296,28.09114,4
3589.782,31.92151,4
3589.9344,33.36108,4
3590.0868,30.49452,4
3590.2392,25.35144,4
3590.3916,20.53842,4
3590.544,18.57547,4
3590.6964,20.42821,4
3590.8488,20.17116,4
3591.0012,17.76514,4
3591.1536,15.91193,4
3591.306,16.27429,4
3591.4584,18.0806,4
3591.6108,18.52112,4
3591.7632,16.30144,4
3591.9156,14.47087,4
3592.068,15.30598,4
3592.2204,16.87033,4
3592.3728,16.55664,4
3592.5252,15.01157,4
3592.6776,14.89202,4
3592.83,18.50249,4
3592.9824,17.48189,4
3593.1348,14.66653,4
3593.2872,12.7572,4
3593.4396,14.00026,4
3593.592,15.60149,4
3593.7444,15.96294,4
3593.8968,15.78958,4
3594.0492,14.52525,4
3594.2016,12.69511,4
3594.354,11.40585,4
3594.5064,10.5738,4
3594.6588,11.05759,4
3594.8112,14.49124,4
3594.9636,14.66578,4
3595.116,13.14655,4
3595.2684,14.131,4
3595.4208,14.17114,4
3595.5732,13.05488,4
3595.7256,13.782,4
3595.878,16.90031,4
3596.0304,18.0155,4
3596.1828,16.91022,4
3596.3352,14.37204,4
3596.4876,14.55935,4
3596.64,17.03278,4
3596.7924,15.80946,4
3596.9448,13.7975,4
3597.0972,14.3136,4
3597.2496,14.8847,4
3597.402,13.42152,4
3597.5544,12.55512,4
3597.7068,12.35805,4
3597.8592,13.27905,4
3598.0116,14.18128,4
3598.164,14.13356,4
3598.3164,13.67274,4
3598.4688,14.40282,4
3598.6212,16.39388,4
3598.7736,16.40424,4
3598.926,15.1364,4
3599.0784,14.00899,4
3599.2308,12.70985,4
3599.3832,11.29919,4
3599.5356,12.45473,4
3599.688,14.71778,4
3599.8404,15.99712,4
3599.9928,16.8051,4
3600.1452,16.07005,4
3600.2976,13.59744,4
3600.45,12.44316,4
3600.6024,14.33785,4
3600.7548,14.94609,4
3600.9072,14.97396,4
3601.0596,17.16635,4
3601.212,15.06006,4
3601.3644,13.04016,4
3601.5168,12.23729,4
3601.6692,12.7939,4
3601.8216,14.72401,4
3601.974,16.61638,4
3602.1264,17.10245,4
3602.2788,15.23337,4
3602.4312,13.85768,4
3602.5836,14.64228,4
3602.736,15.59679,4
3602.8884,17.4305,4
3603.0408,16.18188,4
3603.1932,14.40185,4
3603.3456,15.42132,4
3603.498,15.06876,4
3603.6504,13.70487,4
3603.8028,12.93897,4
3603.9552,12.8989,4
3604.1076,12.91287,4
3604.26,14.55125,4
3604.4124,17.48204,4
3604.5648,19.56767,4
3604.7172,19.41354,4
3604.8696,19.43636,4
3605.022,19.97357,4
3605.1744,19.90527,4
3605.3268,21.07562,4
3605.4792,24.17039,4
3605.6316,30.90039,4
3605.784,37.14941,4
3605.9364,52.96866,4
3606.0888,63.25238,4
3606.2412,67.28406,4
3606.3936,67.3205,4
3606.546,74.62067,4
3606.6984,86.41986,4
3606.8508,91.15204,4
3607.0032,77.42609,4
3607.1556,44.1781,4
3607.308,36.96097,4
3607.4604,26.27254,4
3607.6128,18.7076,4
3607.7652,15.47022,4
3607.9176,16.84801,4
3608.07,17.41472,4
3608.2224,16.08443,4
3608.3748,15.45476,4
3608.5272,16.02023,4
3608.6796,17.80754,4
3608.832,17.02014,4
3608.9844,16.13144,4
3609.1368,17.71437,4
3609.2892,18.5347,4
3609.4416,17.58182,4
3609.594,16.40091,4
3609.7464,15.94917,4
3609.8988,15.91219,4
3610.0512,16.08076,4
3610.2036,15.55199,4
3610.356,15.51647,4
3610.5084,17.49966,4
3610.6608,18.92683,4
3610.8132,18.88945,4
3610.9656,20.37773,4
3611.118,22.47803,4
3611.2704,23.60704,4
3611.4228,24.00363,4
3611.5752,26.2928,4
3611.7276,28.48737,4
3611.88,30.33853,4
3612.0324,33.91251,4
3612.1848,37.61423,4
3612.3372,40.63968,4
3612.4896,42.90869,4
3612.642,38.44543,4
3612.7944,34.27188,4
3612.9468,34.99033,4
3613.0992,38.09683,4
3613.2516,42.47989,4
3613.404,57.41824,4
3613.5564,66.39282,4
3613.7088,73.30731,4
3613.8612,85.37561,4
3614.0136,108.4279,4
3614.166,131.2106,4
3614.3184,148.5017,4
3614.4708,148.632,4
3614.6232,151.488,4
3614.7756,153.8866,4
3614.928,153.0875,4
3615.0804,150.6534,4
3615.2328,147.6127,4
3615.3852,145.4823,4
3615.5376,134.3792,4
3615.69,123.5571,4
3615.8424,114.6304,4
3615.9948,110.8853,4
3616.1472,118.9468,4
3616.2996,138.9846,4
3616.452,151.3893,4
3616.6044,154.3296,4
3616.7568,156.7241,4
3616.9092,150.9795,4
3617.0616,145.9642,4
3617.214,144.1736,4
3617.3664,139.969,4
3617.5188,140.9563,4
3617.6712,137.0679,4
3617.8236,130.9196,4
3617.976,127.3533,4
3618.1284,135.6453,4
3618.2808,145.1121,4
3618.4332,148.9801,4
3618.5856,150.3419,4
3618.738,145.8821,4
3618.8904,147.5378,4
3619.0428,146.9724,4
3619.1952,144.5408,4
3619.3476,144.4415,4
3619.5,147.8434,4
3619.6524,147.8943,4
3619.8048,148.3905,4
3619.9572,151.3419,4
3620.1096,150.4847,4
3620.262,150.5508,4
3620.4144,154.7305,4
3620.5668,158.54,4
3620.7192,164.1812,4
3620.8716,155.9131,4
3621.024,148.6294,4
3621.1764,146.8921,4
3621.3288,150.7056,4
3621.4812,157.3842,4
3621.6336,160.1233,4
3621.786,158.9767,4
3621.9384,153.7941,4
3622.0908,146.7853,4
3622.2432,140.715,4
3622.3956,136.6261,4
3622.548,134.6438,4
3622.7004,136.8746,4
3622.8528,138.2032,4
3623.0052,120.1156,4
3623.1576,101.528,4
3623.31,85.45526,4
3623.4624,68.59613,4
3623.6148,55.17963,4
3623.7672,56.24557,4
3623.9196,63.86304,4
3624.072,66.91418,4
3624.2244,73.49054,4
3624.3768,98.81708,4
3624.5292,114.7531,4
3624.6816,136.2876,4
3624.834,142.4868,4
3624.9864,142.5809,4
3625.1388,142.6801,4
3625.2912,145.7419,4
3625.4436,152.4937,4
3625.596,154.9169,4
3625.7484,150.5908,4
3625.9008,145.3932,4
3626.0532,147.29,4
3626.2056,146.4955,4
3626.358,142.9751,4
3626.5104,141.6699,4
3626.6628,138.6233,4
3626.8152,144.4323,4
3626.9676,148.1949,4
3627.12,149.7983,4
3627.2724,148.7793,4
3627.4248,154.3033,4
3627.5772,160.7882,4
3627.7296,162.9337,4
3627.882,153.6329,4
3628.0344,148.599,4
3628.1868,147.5774,4
3628.3392,147.2491,4
3628.4916,144.5115,4
3628.644,138.1555,4
3628.7964,137.3853,4
3628.9488,134.7682,4
3629.1012,131.5823,4
3629.2536,134.7117,4
3629.406,137.604,4
3629.5584,138.8738,4
3629.7108,138.8075,4
3629.8632,135.6365,4
3630.0156,133.9298,4
3630.168,134.1882,4
3630.3204,139.4116,4
3630.4728,143.3414,4
3630.6252,144.4832,4
3630.7776,139.5632,4
3630.93,139.8533,4
3631.0824,138.2731,4
3631.2348,139.5249,4
3631.3872,143.6392,4
3631.5396,146.3425,4
3631.692,144.0114,4
3631.8444,142.4058,4
3631.9968,140.3256,4
3632.1492,139.3097,4
3632.3016,145.5594,4
3632.454,150.0016,4
3632.6064,147.757,4
3632.7588,141.8927,4
3632.9112,140.8353,4
3633.0636,144.0288,4
3633.216,142.1331,4
3633.3684,141.7291,4
3633.5208,146.736,4
3633.6732,149.2134,4
3633.8256,147.9458,4
3633.978,148.8477,4
3634.1304,151.9399,4
3634.2828,151.3844,4
3634.4352,147.3387,4
3634.5876,141.3937,4
3634.74,140.4781,4
3634.8924,141.7448,4
3635.0448,139.3135,4
3635.1972,131.7322,4
3635.3496,116.2211,4
3635.502,96.91553,4
3635.6544,67.33594,4
3635.8068,55.35004,4
3635.9592,41.93021,4
3636.1116,37.51596,4
3636.264,33.11548,4
3636.4164,30.59836,4
3636.5688,36.24979,4
3636.7212,47.48849,4
3636.8736,57.36676,4
3637.026,63.85281,4
3637.1784,69.3313,4
3637.3308,77.66742,4
3637.4832,85.12024,4
3637.6356,91.55829,4
3637.788,96.44189,4
3637.9404,99.02679,4
3638.0928,95.55542,4
3638.2452,82.59235,4
3638.3976,64.17639,4
3638.55,40.91138,4
3638.7024,31.74451,4
3638.8548,27.58456,4
3639.0072,28.30139,4
3639.1596,31.40576,4
3639.312,34.35748,4
3639.4644,37.17484,4
3639.6168,38.96793,4
3639.7692,37.26044,4
3639.9216,35.16992,4
3640.074,39.39212,4
3640.2264,45.0722,4
3640.3788,48.89063,4
3640.5312,51.1944,4
3640.6836,48.9852,4
3640.836,48.84958,4
3640.9884,44.1543,4
3641.1408,39.99857,4
3641.2932,38.66757,4
3641.4456,42.95502,4
3641.598,46.42731,4
3641.7504,48.93503,4
3641.9028,50.49109,4
3642.0552,48.72144,4
3642.2076,45.25482,4
3642.36,42.99911,4
3642.5124,41.95358,4
3642.6648,44.27905,4
3642.8172,49.0275,4
3642.9696,58.59189,4
3643.122,70.12653,4
3643.2744,77.83075,4
3643.4268,93.22925,4
3643.5792,112.7524,4
3643.7316,119.0687,4
3643.884,120.0598,4
3644.0364,116.0927,4
3644.1888,113.3786,4
3644.3412,120.5861,4
3644.4936,129.8066,4
3644.646,141.8727,4
3644.7984,145.7037,4
