DEPTH_WMSF,HSGR,Helper
544.3728,32.5969,3
544.5252,32.7618,3
544.6776,33.4419,3
544.83,35.0655,3
544.9824,33.9514,3
545.1348,33.7205,3
545.2872,29.7147,3
545.4396,28.7526,3
545.592,26.4925,3
545.7444,27.1974,3
545.8968,27.1322,3
546.0492,28.1949,3
546.2016,28.2313,3
546.354,28.8191,3
546.5064,29.2932,3
546.6588,29.533,3
546.8112,30.1062,3
546.9636,29.6218,3
547.116,29.3773,3
547.2684,28.0293,3
547.4208,28.4105,3
547.5732,27.7635,3
547.7256,28.2124,3
547.878,28.2865,3
548.0304,29.62,3
548.1828,29.8255,3
548.3352,28.9466,3
548.4876,29.5268,3
548.64,30.2649,3
548.7924,32.8357,3
548.9448,34.8589,3
549.0972,35.8187,3
549.2496,34.9432,3
549.402,34.3156,3
549.5544,34.0483,3
549.7068,33.9384,3
549.8592,32.1462,3
550.0116,32.2909,3
550.164,33.0701,3
550.3164,32.8163,3
550.4688,30.221,3
550.6212,27.7282,3
550.7736,27.7656,3
550.926,27.5892,3
551.0784,26.4715,3
551.2308,25.6034,3
551.3832,24.4576,3
551.5356,26.2049,3
551.688,26.8083,3
551.8404,29.1168,3
551.9928,28.7628,3
552.1452,29.57,3
552.2976,30.1531,3
552.45,31.3827,3
552.6024,30.7456,3
552.7548,30.8003,3
552.9072,30.2519,3
553.0596,31.3502,3
553.212,31.7318,3
553.3644,32.5998,3
553.5168,33.4329,3
553.6692,31.1417,3
553.8216,30.9263,3
553.974,28.6099,3
554.1264,28.3626,3
554.2788,27.3317,3
554.4312,27.729,3
554.5836,28.3304,3
554.736,29.7512,3
554.8884,29.9414,3
555.0408,31.3774,3
555.1932,31.2546,3
555.3456,30.9493,3
555.498,30.0454,3
555.6504,29.2155,3
555.8028,29.2394,3
555.9552,30.6042,3
556.1076,31.7524,3
556.26,31.0546,3
556.4124,29.1306,3
556.5648,26.6998,3
556.7172,27.9811,3
556.8696,28.6094,3
557.022,30.28,3
557.1744,28.9176,3
557.3268,27.6433,3
557.4792,27.2138,3
557.6316,27.3377,3
557.784,27.1347,3
557.9364,26.028,3
558.0888,24.5556,3
558.2412,24.7648,3
558.3936,26.5408,3
558.546,27.8774,3
558.6984,28.4293,3
558.8508,27.1534,3
559.0032,27.0704,3
559.1556,28.5946,3
559.308,28.7354,3
559.4604,29.5104,3
559.6128,29.9431,3
559.7652,31.6528,3
559.9176,31.2124,3
560.07,32.0866,3
560.2224,31.4123,3
560.3748,32.9729,3
560.5272,32.4169,3
560.6796,33.3736,3
560.832,34.0709,3
560.9844,34.0702,3
561.1368,32.6411,3
561.2892,33.4732,3
561.4416,33.3521,3
561.594,33.4387,3
561.7464,32.2576,3
561.8988,29.7093,3
562.0512,28.0213,3
562.2036,26.7127,3
562.356,29.644,3
562.5084,31.2182,3
562.6608,30.0673,3
562.8132,28.1259,3
562.9656,25.3795,3
563.118,25.8984,3
563.2704,26.009,3
563.4228,26.948,3
563.5752,27.4623,3
563.7276,26.0799,3
563.88,26.3417,3
564.0324,24.6121,3
564.1848,24.6348,3
564.3372,24.9706,3
564.4896,25.8538,3
564.642,26.6756,3
564.7944,27.567,3
564.9468,29.06,3
565.0992,29.9518,3
565.2516,29.8019,3
565.404,29.6191,3
565.5564,28.9882,3
565.7088,27.5655,3
565.8612,26.8148,3
566.0136,26.8349,3
566.166,27.8988,3
566.3184,28.8998,3
566.4708,28.4074,3
566.6232,28.0552,3
566.7756,27.6553,3
566.928,27.2665,3
567.0804,27.6447,3
567.2328,26.5073,3
567.3852,25.3433,3
567.5376,23.2188,3
567.69,23.2532,3
567.8424,23.7678,3
567.9948,25.552,3
568.1472,25.7111,3
568.2996,25.7221,3
568.452,26.6444,3
568.6044,27.6646,3
568.7568,28.6275,3
568.9092,26.9281,3
569.0616,26.8918,3
569.214,27.8605,3
569.3664,28.6247,3
569.5188,28.1681,3
569.6712,27.3218,3
569.8236,26.5544,3
569.976,26.9318,3
570.1284,27.1871,3
570.2808,28.7124,4
570.4332,27.5404,4
570.5856,26.0591,4
570.738,24.5104,4
570.8904,25.2126,4
571.0428,26.4579,4
571.1952,27.5336,4
571.3476,26.9562,4
571.5,28.1596,4
571.6524,30.2995,4
571.8048,29.4213,4
571.9572,28.3731,4
572.1096,26.4713,4
572.262,27.894,4
572.4144,28.6274,4
572.5668,30.7701,4
572.7192,34.3079,4
572.8716,36.1856,4
573.024,36.9475,4
573.1764,38.5544,4
573.3288,38.4628,4
573.4812,39.0568,4
573.6336,38.7766,4
573.786,38.8962,4
573.9384,38.0764,4
574.0908,34.481,4
574.2432,33.708,4
574.3956,32.3469,4
574.548,31.515,4
574.7004,31.2971,4
574.8528,31.1545,4
575.0052,31.7811,4
575.1576,33.4975,4
575.31,32.1215,4
575.4624,32.6057,4
575.6148,32.0395,4
575.7672,33.7803,4
575.9196,32.3459,4
576.072,30.0842,4
576.2244,29.318,4
576.3768,28.7294,4
576.5292,28.0288,4
576.6816,25.9252,4
576.834,25.7996,4
576.9864,27.2057,4
577.1388,29.5994,4
577.2912,33.09,4
577.4436,32.3327,4
577.596,32.5523,4
577.7484,29.3855,4
577.9008,29.1772,4
578.0532,28.2932,4
578.2056,29.0941,4
578.358,29.4289,4
578.5104,29.7048,4
578.6628,31.4807,4
578.8152,33.5297,4
578.9676,34.5658,4
579.12,33.8607,4
579.2724,33.7659,4
579.4248,33.6759,4
579.5772,34.6772,4
579.7296,32.1676,4
579.882,30.4034,4
580.0344,29.3442,4
580.1868,29.5932,4
580.3392,30.5474,4
580.4916,30.6166,4
580.644,31.6202,4
580.7964,31.4846,4
580.9488,29.2672,4
581.1012,28.2005,4
581.2536,28.588,4
581.406,28.7089,4
581.5584,28.75,4
581.7108,28.5229,4
581.8632,28.8887,4
582.0156,29.1998,4
582.168,28.457,4
582.3204,29.3226,4
582.4728,29.1461,4
582.6252,29.3989,4
582.7776,29.5901,4
582.93,30.116,4
583.0824,30.1893,4
583.2348,30.5987,4
583.3872,29.9835,4
583.5396,28.9347,4
583.692,28.105,4
583.8444,28.4069,4
583.9968,30.201,4
584.1492,30.4222,4
584.3016,30.3212,4
584.454,29.832,4
584.6064,29.3789,4
584.7588,29.8987,4
584.9112,29.836,4
585.0636,31.0888,4
585.216,30.1009,4
585.3684,30.0131,4
585.5208,29.221,4
585.6732,31.0999,4
585.8256,30.477,4
585.978,31.2018,4
586.1304,29.0906,4
586.2828,30.6679,4
586.4352,30.3363,4
586.5876,30.7449,4
586.74,29.9093,4
586.8924,28.6959,4
587.0448,28.9384,4
587.1972,30.0263,4
587.3496,33.0355,4
587.502,34.1499,4
587.6544,32.9069,4
587.8068,30.1619,4
587.9592,29.5091,4
588.1116,29.5583,4
588.264,29.4493,4
588.4164,29.3254,4
588.5688,30.0552,4
588.7212,31.0459,4
588.8736,30.0525,4
589.026,28.8596,4
589.1784,29.8435,4
589.3308,31.1054,4
589.4832,31.1612,4
589.6356,29.9526,4
589.788,30.9356,4
589.9404,29.3017,4
590.0928,28.9359,4
590.2452,26.2386,4
590.3976,26.9956,4
590.55,26.7389,4
590.7024,28.3984,4
590.8548,28.3406,4
591.0072,27.6915,4
591.1596,25.9018,4
591.312,26.5334,4
591.4644,26.5651,4
591.6168,27.3374,4
591.7692,26.8818,4
591.9216,28.3236,4
592.074,28.2419,4
592.2264,29.3698,4
592.3788,29.8997,4
592.5312,31.0622,4
592.6836,31.0023,4
592.836,28.3172,4
592.9884,26.5281,4
593.1408,26.3713,4
593.2932,27.2175,4
593.4456,29.639,4
593.598,28.8731,4
593.7504,30.6786,4
593.9028,32.8805,4
594.0552,37.4537,4
594.2076,37.9293,4
594.36,37.9109,4
594.5124,36.5212,4
594.6648,37.2272,4
594.8172,35.4943,4
594.9696,33.9152,4
595.122,33.8045,4
595.2744,31.7209,4
595.4268,31.1056,4
595.5792,29.3005,4
595.7316,29.8072,4
595.884,31.6953,4
596.0364,33.4646,4
596.1888,34.3909,4
596.3412,33.675,4
596.4936,32.4383,4
596.646,32.0349,4
596.7984,31.4008,4
596.9508,31.0218,4
597.1032,30.3075,4
597.2556,30.6695,4
597.408,30.3513,4
597.5604,30.6339,4
597.7128,29.7085,4
597.8652,29.2633,4
598.0176,29.5179,4
598.17,30.1496,4
598.3224,30.6163,4
598.4748,31.4298,4
598.6272,30.6012,4
598.7796,32.1111,4
598.932,32.1567,4
599.0844,34.7968,4
599.2368,35.4634,4
599.3892,34.6852,4
599.5416,32.2056,4
599.694,29.0372,4
599.8464,28.5958,4
599.9988,26.8602,4
600.1512,26.4817,4
600.3036,25.1868,4
600.456,25.9798,4
600.6084,25.2979,4
600.7608,26.6325,4
600.9132,26.0379,4
601.0656,25.4882,4
601.218,23.5397,4
601.3704,23.3868,4
601.5228,24.571,4
601.6752,25.6358,4
601.8276,27.1652,4
601.98,28.4883,4
602.1324,28.3065,4
602.2848,27.1428,4
602.4372,28.8743,4
602.5896,31.1847,4
602.742,32.2918,4
602.8944,32.0789,4
603.0468,29.7737,4
603.1992,29.9888,4
603.3516,29.213,4
603.504,28.968,4
603.6564,27.6746,4
603.8088,26.8875,4
603.9612,26.9861,4
604.1136,26.2428,4
604.266,26.6978,4
604.4184,24.902,4
604.5708,26.9441,4
604.7232,24.5141,4
604.8756,24.7957,4
605.028,22.9756,4
605.1804,23.3969,4
605.3328,23.6035,4
605.4852,23.388,4
605.6376,24.9592,4
605.79,27.6221,4
605.9424,32.2647,4
606.0948,34.0954,4
606.2472,35.7998,4
606.3996,33.439,4
606.552,33.9414,4
606.7044,35.1941,4
606.8568,37.6686,4
607.0092,38.077,4
607.1616,35.9626,4
607.314,33.9662,4
607.4664,31.0585,4
607.6188,30.3872,4
607.7712,30.4741,4
607.9236,29.2802,4
608.076,28.9347,4
608.2284,24.7709,4
608.3808,24.1894,4
608.5332,23.0906,4
608.6856,25.4404,4
608.838,28.8275,4
608.9904,30.7186,4
609.1428,32.1569,4
609.2952,32.9279,4
609.4476,35.5334,4
609.6,38.0424,4
609.7524,37.0331,4
609.9048,35.3798,4
610.0572,33.4693,4
610.2096,32.1175,4
610.362,31.9095,4
610.5144,33.8625,4
610.6668,34.0491,4
610.8192,33.1981,4
610.9716,30.2078,4
611.124,31.4762,4
611.2764,31.53,4
611.4288,31.1266,4
611.5812,29.4093,4
611.7336,28.6046,4
611.886,28.4112,4
612.0384,30.0788,4
612.1908,29.2199,4
612.3432,28.8636,4
612.4956,30.0074,4
612.648,34.007,4
612.8004,36.24,4
612.9528,34.9997,4
613.1052,32.7078,4
613.2576,31.8062,4
613.41,32.5914,4
613.5624,33.1417,4
613.7148,34.2401,4
613.8672,34.0307,4
614.0196,33.5232,4
614.172,30.5979,4
614.3244,27.1675,4
614.4768,22.9496,4
614.6292,22.4452,4
614.7816,22.882,4
614.934,25.7625,4
615.0864,28.2091,4
615.2388,30.9626,4
615.3912,31.0133,4
615.5436,29.3599,4
615.696,26.6827,4
615.8484,29.7297,4
616.0008,32.4287,4
616.1532,35.8196,4
616.3056,33.4575,4
616.458,32.9443,4
616.6104,33.7557,4
616.7628,36.7567,4
616.9152,37.4655,4
617.0676,35.7543,4
617.22,33.5259,4
617.3724,32.5566,4
617.5248,30.1167,4
617.6772,28.696,4
617.8296,27.305,4
617.982,29.0547,4
618.1344,29.1643,4
618.2868,30.9467,4
618.4392,31.2196,4
618.5916,31.2981,4
618.744,29.532,4
618.8964,28.0149,4
619.0488,27.9861,4
619.2012,30.6804,4
619.3536,31.7641,4
619.506,32.7426,4
619.6584,29.9241,4
619.8108,27.1744,4
619.9632,24.3012,4
620.1156,22.9033,4
620.268,23.9578,4
620.4204,24.6029,4
620.5728,25.1898,4
620.7252,23.6505,4
620.8776,24.7953,4
621.03,25.599,4
621.1824,27.8303,4
621.3348,27.4821,4
621.4872,27.4473,4
621.6396,27.4366,4
621.792,28.1474,4
621.9444,29.7817,4
622.0968,32.3302,4
622.2492,35.1585,4
622.4016,35.8211,4
622.554,33.139,4
622.7064,32.5472,4
622.8588,29.1881,4
623.0112,27.532,4
623.1636,23.4832,4
623.316,23.2118,4
623.4684,23.9864,4
623.6208,23.1358,4
623.7732,22.1126,4
623.9256,22.637,4
624.078,23.1459,4
624.2304,26.4113,4
624.3828,25.7255,4
624.5352,27.4345,4
624.6876,26.5699,4
624.84,27.7666,4
624.9924,26.7148,4
625.1448,27.5491,4
625.2972,29.3405,4
625.4496,29.02,4
625.602,27.3068,4
625.7544,26.5737,4
625.9068,27.7711,4
626.0592,30.3067,4
626.2116,31.1501,4
626.364,31.1137,4
626.5164,30.2749,4
626.6688,29.7948,4
626.8212,32.8843,4
626.9736,33.221,4
627.126,34.2884,4
627.2784,33.0585,4
627.4308,34.5733,4
627.5832,31.3939,4
627.7356,31.9283,4
627.888,28.9824,4
628.0404,29.7728,4
628.1928,28.5547,4
628.3452,29.0955,4
628.4976,29.9178,4
628.65,28.4696,4
628.8024,28.6693,4
628.9548,27.0037,4
629.1072,26.995,4
629.2596,25.925,4
629.412,26.2854,4
629.5644,26.5206,4
629.7168,25.646,4
629.8692,24.5702,4
630.0216,23.529,4
630.174,24.2086,4
630.3264,25.9188,4
630.4788,26.5459,4
630.6312,25.772,4
630.7836,26.9593,4
630.936,27.1983,4
631.0884,28.614,4
631.2408,26.8698,4
631.3932,24.9047,4
631.5456,24.1124,4
631.698,23.4387,4
631.8504,25.061,4
632.0028,23.4763,4
632.1552,23.6257,4
632.3076,23.44,4
632.46,24.3856,4
632.6124,23.4701,4
632.7648,23.0115,4
632.9172,24,4
633.0696,25.0563,4
633.222,24.3402,4
633.3744,23.0435,4
633.5268,21.7753,4
633.6792,21.2554,4
633.8316,21.3801,4
633.984,21.2669,4
634.1364,22.566,4
634.2888,21.6632,4
634.4412,21.4889,4
634.5936,19.2533,4
634.746,19.7701,4
634.8984,20.2575,4
635.0508,22.2433,4
635.2032,21.7843,4
635.3556,23.3994,4
635.508,23.0212,4
635.6604,25.896,4
635.8128,27.3715,4
635.9652,29.7147,4
636.1176,31.9683,4
636.27,31.745,4
636.4224,32.3729,4
636.5748,30.9527,4
636.7272,30.8797,4
636.8796,30.2093,4
637.032,30.8864,4
637.1844,29.2347,4
637.3368,29.2755,4
637.4892,28.5403,4
637.6416,30.2435,4
637.794,29.4128,4
637.9464,28.4078,4
638.0988,27.3872,4
638.2512,27.2593,4
638.4036,26.8742,4
638.556,27.3796,4
638.7084,27.4138,4
638.8608,27.6555,4
639.0132,25.6375,4
639.1656,24.9364,4
639.318,24.0532,4
639.4704,22.5162,4
639.6228,22.0385,4
639.7752,21.2744,4
639.9276,23.3365,4
640.08,23.7232,4
640.2324,25.1697,4
640.3848,25.5717,4
640.5372,25.1641,4
640.6896,24.104,4
640.842,22.9066,4
640.9944,22.932,4
641.1468,23.1735,4
641.2992,23.6893,4
641.4516,22.9075,4
641.604,22.3215,4
641.7564,22.8188,4
641.9088,24.193,4
642.0612,26.2221,4
642.2136,24.6993,4
642.366,24.5657,4
642.5184,23.469,4
642.6708,24.1644,4
642.8232,23.2003,4
642.9756,21.1695,4
643.128,21.6636,4
643.2804,21.581,4
643.4328,22.4784,4
643.5852,22.1011,4
643.7376,22.3037,4
643.89,21.5407,4
644.0424,21.2171,4
644.1948,22.3589,4
644.3472,23.6734,4
644.4996,24.2037,4
644.652,24.2288,4
644.8044,22.8313,4
644.9568,21.5367,4
645.1092,20.3376,4
645.2616,22.3744,4
645.414,23.0369,4
645.5664,23.4018,4
645.7188,22.6129,4
645.8712,22.7799,4
646.0236,21.9465,4
646.176,21.2231,4
646.3284,20.7237,4
646.4808,21.7039,4
646.6332,22.6576,4
646.7856,23.7312,4
646.938,23.7523,4
647.0904,23.1861,4
647.2428,23.3791,4
647.3952,24.0473,4
647.5476,24.5422,4
647.7,24.2513,4
647.8524,22.354,4
648.0048,21.521,4
648.1572,20.9919,4
648.3096,21.2516,4
648.462,21.7353,4
648.6144,22.812,4
648.7668,23.0621,4
648.9192,23.0921,4
649.0716,23.0917,4
649.224,25.1431,4
649.3764,25.7529,4
649.5288,23.7112,4
649.6812,22.8467,4
649.8336,21.4189,4
649.986,22.8102,4
650.1384,22.2799,4
650.2908,23.2103,4
650.4432,25.1682,4
650.5956,25.3253,4
650.748,26.0682,4
650.9004,24.8904,4
651.0528,26.3024,4
651.2052,26.2766,4
651.3576,25.6848,4
651.51,25.1626,4
651.6624,26.9353,4
651.8148,28.02,4
651.9672,27.9692,4
652.1196,26.8438,4
652.272,26.4726,4
652.4244,27.4391,4
652.5768,27.3604,4
652.7292,27.677,4
652.8816,26.6678,4
653.034,25.9536,4
653.1864,25.9458,4
653.3388,25.901,4
653.4912,25.9774,4
653.6436,25.3321,4
653.796,25.0147,4
653.9484,24.8668,4
654.1008,24.4137,4
654.2532,23.5664,4
654.4056,22.4449,4
654.558,22.1651,4
654.7104,23.1887,4
654.8628,23.2889,4
655.0152,22.7637,4
655.1676,21.9937,4
655.32,22.4767,4
655.4724,22.6772,4
655.6248,22.3799,4
655.7772,22.6791,4
655.9296,23.1048,4
656.082,24.8033,4
656.2344,25.522,4
656.3868,25.2044,4
656.5392,23.6242,4
656.6916,24.174,4
656.844,23.9312,4
656.9964,23.579,4
657.1488,20.2731,4
657.3012,20.6216,4
657.4536,19.7567,4
657.606,22.1301,4
657.7584,21.8109,4
657.9108,23.1284,4
658.0632,22.231,4
658.2156,22.3139,4
658.368,22.0032,4
658.5204,23.126,4
658.6728,23.3242,4
658.8252,23.7848,4
658.9776,24.1979,4
659.13,25.3087,4
659.2824,25.6483,4
659.4348,24.5569,4
659.5872,24.5582,4
659.7396,24.7053,4
659.892,25.9809,4
660.0444,25.789,4
660.1968,24.3725,4
660.3492,23.8864,4
660.5016,23.9597,4
660.654,24.4407,4
660.8064,23.3,4
660.9588,21.8207,4
661.1112,23.8122,4
661.2636,24.3233,4
661.416,25.1324,4
661.5684,23.6791,4
661.7208,23.2125,4
661.8732,22.8192,4
662.0256,22.471,4
662.178,21.674,4
662.3304,23.3297,4
662.4828,25.1309,4
662.6352,27.6552,4
662.7876,27.2936,4
662.94,26.3847,4
663.0924,24.9718,4
663.2448,23.792,4
663.3972,23.8818,4
663.5496,23.7834,4
663.702,25.1555,4
663.8544,24.7814,4
664.0068,24.8068,4
664.1592,24.5035,4
664.3116,23.5035,4
664.464,24.0731,4
664.6164,23.1779,4
664.7688,23.7526,4
664.9212,23.4614,4
665.0736,23.3988,4
665.226,22.4358,4
665.3784,22.2338,4
665.5308,22.6109,4
665.6832,23.2613,4
665.8356,23.1026,4
665.988,22.5821,4
666.1404,24.178,4
666.2928,23.5936,4
666.4452,23.8087,4
666.5976,23.3186,4
666.75,25.2035,4
666.9024,25.1028,4
667.0548,25.0958,4
667.2072,24.9216,4
667.3596,25.1714,4
667.512,23.3873,4
667.6644,23.8087,4
667.8168,23.9999,4
667.9692,24.751,4
668.1216,22.8013,4
668.274,22.8629,4
668.4264,23.4637,4
668.5788,24.2236,4
668.7312,24.6402,4
668.8836,26.2072,4
669.036,27.6201,4
669.1884,27.7619,4
669.3408,26.1939,4
669.4932,24.1711,4
669.6456,23.121,4
669.798,23.2393,4
669.9504,23.5476,4
670.1028,23.347,4
670.2552,21.6694,4
670.4076,21.3433,4
670.56,20.1605,4
670.7124,20.543,4
670.8648,21.3236,4
671.0172,22.5325,4
671.1696,23.8117,4
671.322,23.7278,4
671.4744,24.2046,4
671.6268,24.2662,4
671.7792,23.6349,4
671.9316,23.9656,4
672.084,23.2308,4
672.2364,22.6491,4
672.3888,22.103,4
672.5412,23.7616,4
672.6936,23.8267,4
672.846,23.4088,4
672.9984,22.212,4
673.1508,23.2929,4
673.3032,24.2762,4
673.4556,23.4679,4
673.608,22.8922,4
673.7604,20.8442,4
673.9128,22.1418,4
674.0652,21.765,4
674.2176,22.4403,4
674.37,19.5611,4
674.5224,19.3265,4
674.6748,19.5521,4
674.8272,20.1459,4
674.9796,20.3291,4
675.132,19.429,4
675.2844,19.412,4
675.4368,20.2607,4
675.5892,20.8304,4
675.7416,22.0644,4
675.894,20.6024,4
676.0464,21.1806,4
676.1988,20.2051,4
676.3512,20.7057,4
676.5036,19.0768,4
676.656,18.5721,4
676.8084,18.0826,4
676.9608,18.6798,4
677.1132,19.4889,4
677.2656,20.099,4
677.418,20.0062,4
677.5704,20.4547,4
677.7228,19.6787,4
677.8752,19.3033,4
678.0276,18.5315,4
678.18,19.1384,4
678.3324,19.3997,4
678.4848,20.1949,4
678.6372,20.3133,4
678.7896,22.0197,4
678.942,20.4987,4
679.0944,21.4064,4
679.2468,20.5032,4
679.3992,22.7132,4
679.5516,22.3428,4
679.704,23.8087,4
679.8564,23.5858,4
680.0088,23.5147,4
680.1612,22.1095,4
680.3136,23.4629,4
680.466,24.5858,4
680.6184,24.719,4
680.7708,22.7644,4
680.9232,21.7133,4
681.0756,22.3482,4
681.228,21.7136,4
681.3804,20.708,4
681.5328,19.2446,4
681.6852,19.5803,4
681.8376,20.8318,4
681.99,23.3819,4
682.1424,25.0712,4
682.2948,24.3083,4
682.4472,22.9923,4
682.5996,21.7865,4
682.752,20.3995,4
682.9044,18.3013,4
683.0568,17.6348,4
683.2092,19.3501,4
683.3616,20.4714,4
683.514,19.7879,4
683.6664,19.7053,4
683.8188,18.7696,4
683.9712,20.1427,4
684.1236,19.4961,4
684.276,20.1701,4
684.4284,19.5305,4
684.5808,19.8749,4
684.7332,19.1922,4
684.8856,19.393,4
685.038,19.549,4
685.1904,20.0211,4
685.3428,20.8299,4
685.4952,20.6172,4
685.6476,21.0122,4
685.8,20.3782,4
685.9524,20.3576,4
686.1048,19.9031,4
686.2572,18.4061,4
686.4096,17.0918,4
686.562,17.1828,4
686.7144,18.4182,4
686.8668,19.1518,4
687.0192,19.204,4
687.1716,18.1523,4
687.324,17.3887,4
687.4764,16.638,4
687.6288,16.7544,4
687.7812,18.0693,4
687.9336,18.6481,4
688.086,20.1879,4
688.2384,19.8332,4
688.3908,20.2936,4
688.5432,20.1402,4
688.6956,20.1101,4
688.848,20.521,4
689.0004,19.4885,4
689.1528,20.2736,4
689.3052,19.5825,4
689.4576,19.3147,4
689.61,17.8308,4
689.7624,17.9888,4
689.9148,17.3506,4
690.0672,18.3045,4
690.2196,18.5631,4
690.372,20.14,4
690.5244,19.7428,4
690.6768,19.1849,4
690.8292,17.9658,4
690.9816,18.139,4
691.134,18.2633,4
691.2864,19.3192,4
691.4388,19.3947,4
691.5912,19.283,4
691.7436,19.3136,4
691.896,19.9217,4
692.0484,20.9113,4
692.2008,21.2542,4
692.3532,21.2345,4
692.5056,19.5277,4
692.658,18.4734,4
692.8104,18.1945,4
692.9628,19.5192,4
693.1152,20.5863,4
693.2676,19.5305,4
693.42,19.3001,4
693.5724,19.3271,4
693.7248,21.7195,4
693.8772,23.8624,4
694.0296,24.2566,4
694.182,23.7551,4
694.3344,22.3543,4
694.4868,25.0798,4
694.6392,25.7234,4
694.7916,26.3331,4
694.944,24.0406,4
695.0964,24.2982,4
695.2488,24.2998,4
695.4012,25.2444,4
695.5536,23.4092,4
695.706,21.6861,4
695.8584,19.791,4
696.0108,19.5328,4
696.1632,20.1963,4
696.3156,19.5753,4
696.468,20.2807,4
696.6204,19.186,4
696.7728,19.2683,4
696.9252,18.4367,4
697.0776,18.4562,4
697.23,18.3033,4
697.3824,17.2186,4
697.5348,16.2331,4
697.6872,16.2332,4
697.8396,16.0861,4
697.992,17.2377,4
698.1444,16.6651,4
698.2968,16.8085,4
698.4492,15.2495,4
698.6016,14.333,4
698.754,14.6569,4
698.9064,15.8327,4
699.0588,16.5009,4
699.2112,15.8248,4
699.3636,16.0976,4
699.516,16.0265,4
699.6684,17.0911,4
699.8208,17.1644,4
699.9732,16.8384,4
700.1256,16.5387,4
700.278,16.4828,4
700.4304,17.3853,4
700.5828,17.4812,4
700.7352,18.4159,4
700.8876,18.806,4
701.04,18.8278,4
701.1924,18.6345,4
701.3448,18.6698,4
701.4972,19.948,4
701.6496,19.3461,4
701.802,19.4025,4
701.9544,19.3974,4
702.1068,20.5884,4
702.2592,19.9108,4
702.4116,19.7747,4
702.564,17.3986,4
702.7164,17.3327,4
702.8688,15.4107,4
703.0212,17.0277,4
703.1736,17.9507,4
703.326,20.3278,4
703.4784,19.4727,4
703.6308,20.6112,4
703.7832,20.0982,4
703.9356,21.4787,4
704.088,20.3055,4
704.2404,20.5374,4
704.3928,20.9459,4
704.5452,21.3278,4
704.6976,22.1474,4
704.85,21.9875,4
705.0024,21.4099,4
705.1548,21.1224,4
705.3072,21.6415,4
705.4596,23.1968,4
705.612,22.916,4
705.7644,22.3232,4
705.9168,20.222,4
706.0692,21.0048,4
706.2216,20.9304,4
706.374,20.6475,4
706.5264,19.73,4
706.6788,18.8927,4
706.8312,20.253,4
706.9836,19.0009,4
707.136,19.9364,4
707.2884,20.0132,4
707.4408,20.8413,4
707.5932,20.0629,4
707.7456,20.0345,4
707.898,20.1532,4
708.0504,21.1479,4
708.2028,20.8541,4
708.3552,20.7448,4
708.5076,19.5674,4
708.66,19.722,4
708.8124,20.3093,4
708.9648,20.7165,4
709.1172,20.2222,4
709.2696,19.031,4
709.422,18.7091,4
709.5744,19.2223,4
709.7268,19.8773,4
709.8792,19.7945,4
710.0316,19.1185,4
710.184,18.4828,4
710.3364,19.8423,4
710.4888,20.1889,4
710.6412,20.5554,4
710.7936,18.8277,4
710.946,19.764,4
711.0984,19.4761,4
711.2508,18.6332,4
711.4032,17.6461,4
711.5556,17.965,4
711.708,20.2018,4
711.8604,20.2613,4
712.0128,20.1273,4
712.1652,19.0036,4
712.3176,17.919,4
712.47,16.5166,4
712.6224,15.8949,4
712.7748,15.6284,4
712.9272,16.3961,4
713.0796,15.8856,4
713.232,15.9421,4
713.3844,16.3903,4
713.5368,16.695,4
713.6892,17.1363,4
713.8416,17.0755,4
713.994,17.6351,4
714.1464,18.5972,4
714.2988,18.7608,4
714.4512,19.0399,4
714.6036,18.3808,4
714.756,18.4825,4
714.9084,20.0436,4
715.0608,20.0802,4
715.2132,20.1893,4
715.3656,19.5517,4
715.518,21.1155,4
715.6704,21.8745,4
715.8228,21.1035,4
715.9752,19.7993,4
716.1276,19.0705,4
716.28,19.6882,4
716.4324,20.8538,4
716.5848,19.9598,4
716.7372,19.4348,4
716.8896,18.3835,4
717.042,19.0635,4
717.1944,20.2031,4
717.3468,20.9719,4
717.4992,20.7436,4
717.6516,20.0108,4
717.804,18.3835,4
717.9564,18.2616,4
718.1088,17.8717,4
718.2612,20.4283,4
718.4136,20.7768,4
718.566,21.5178,4
718.7184,21.2764,4
718.8708,22.9228,4
719.0232,23.8486,4
719.1756,23.2711,4
719.328,22.2675,4
719.4804,20.4552,4
719.6328,20.9605,4
719.7852,20.6899,4
719.9376,21.5725,4
720.09,20.9042,4
720.2424,22.7176,4
720.3948,27.3352,4
720.5472,33.8012,4
720.6996,38.5206,4
720.852,43.9386,4
721.0044,43.3579,4
721.1568,43.2092,4
721.3092,38.6061,4
721.4616,41.1699,4
721.614,41.4348,4
721.7664,42.9389,4
721.9188,40.3865,4
722.0712,37.2757,4
722.2236,35.8746,4
722.376,33.9464,4
722.5284,34.2048,4
722.6808,33.2229,4
722.8332,34.6226,4
722.9856,32.4697,4
723.138,30.9611,4
723.2904,29.3301,4
723.4428,30.412,4
723.5952,28.8441,4
723.7476,26.2891,4
723.9,24.9751,4
724.0524,23.3744,4
724.2048,22.4798,4
724.3572,20.9094,4
724.5096,21.2899,4
724.662,20.2346,4
724.8144,21.5181,4
724.9668,21.0724,4
725.1192,21.6483,4
725.2716,19.9786,4
725.424,18.9933,4
725.5764,18.9686,4
725.7288,20.4133,4
725.8812,21.1831,4
726.0336,20.189,4
726.186,18.2418,4
726.3384,18.1535,4
